id	category	type	work_name	unit
234	ВИС / Механические инженерные системы	Отопление	Монтаж и подключение (распределительной гребенки) отопления (коллектор в сборе) (комплект: подающий и обратный)	узел
235	ВИС / Механические инженерные системы	Отопление	Монтаж и подключение (распределительной гребенки) отопления к квартирным трубопроводам (МОП на этаже) коллектор в сборе (1узел =1квартира)	узел
236	ВИС / Механические инженерные системы	Отопление	Монтаж балансировочно-отсечного узла присоединения стояков отопления к магистралям (со сборкой узла) (комплект: подающий и обратный тр-ды)	узел
237	ВИС / Механические инженерные системы	Отопление	Обвязка приточных установок (исполнение узла с циркуляционным насосом)	узел
238	ВИС / Механические инженерные системы	Отопление	Обвязка приточных установок (исполнение узла без циркуляционного насоса)	узел
239	ВИС / Механические инженерные системы	Отопление	Изготовление и монтаж узла управления системы отопления	узел
240	ВИС / Механические инженерные системы	Отопление	Монтаж узла управления системы "теплого пола"	узел
241	ВИС / Механические инженерные системы	Отопление	Изготовление и монтаж узла управления системы теплоснабжение	узел
242	ВИС / Механические инженерные системы	Отопление	Изготовление и монтаж узла учета тепла системы отопления	узел
243	ВИС / Механические инженерные системы	Отопление	Опробование системы отопления	м.п.
244	ВИС / Механические инженерные системы	Отопление	Промывка системы отопления	м.п.
245	ВИС / Механические инженерные системы	Отопление	Сдача системы отопления	м.п.
246	ВИС / Механические инженерные системы	Отопление	Изготовление и монтаж металлических опорных конструкций сантех. коммуникаций	кг
247	ВИС / Механические инженерные системы	Отопление	Монтаж металлических опорных конструкций сантех. коммуникаций	шт
248	ВИС / Механические инженерные системы	Отопление	Изготовление и монтаж гильз	шт
249	ВИС / Механические инженерные системы	Отопление	Монтаж труб защитных гофрированных	м.п.
250	ВИС / Механические инженерные системы	Отопление	Монтаж разводящих трубопроводов из сшитого полиэтилена Ду 16 мм (включая фитинги)	м. пог.
251	ВИС / Механические инженерные системы	Отопление	Монтаж разводящих трубопроводов из сшитого полиэтилена Ду 20 мм (включая фитинги)	м. пог.
252	ВИС / Механические инженерные системы	Отопление	Монтаж разводящих трубопроводов из сшитого полиэтилена Ду 25 мм (включая фитинги)	м. пог.
253	ВИС / Механические инженерные системы	Отопление	Монтаж разводящих трубопроводов из сшитого полиэтилена Ду 32 мм (включая фитинги)	м. пог.
254	ВИС / Механические инженерные системы	Отопление	Монтаж разводящих трубопроводов из сшитого полиэтилена Ду 40 мм (включая фитинги)	м. пог.
255	ВИС / Механические инженерные системы	Отопление	Монтаж разводящих трубопроводов из сшитого полиэтилена Ду 50 мм (включая фитинги)	м. пог.
256	ВИС / Механические инженерные системы	Отопление	Ду 100 (Дн 108) мм	м. пог.
257	ВИС / Механические инженерные системы	Отопление	Ду 125 (Дн 133) мм	м. пог.
258	ВИС / Механические инженерные системы	Отопление	Ду 15 мм	м. пог.
259	ВИС / Механические инженерные системы	Отопление	Ду 150 (Дн 159) мм	м. пог.
260	ВИС / Механические инженерные системы	Отопление	Ду 20 мм	м. пог.
261	ВИС / Механические инженерные системы	Отопление	Ду 200 (Дн 219) мм	м. пог.
262	ВИС / Механические инженерные системы	Отопление	Ду 25 мм	м. пог.
263	ВИС / Механические инженерные системы	Отопление	Ду 250 (Дн 273) мм	м. пог.
264	ВИС / Механические инженерные системы	Отопление	Ду 32 мм	м. пог.
265	ВИС / Механические инженерные системы	Отопление	Ду 40 мм	м. пог.
266	ВИС / Механические инженерные системы	Отопление	Ду 50 (Дн 57) мм	м. пог.
267	ВИС / Механические инженерные системы	Отопление	Ду 65 (Дн 76) мм	м. пог.
268	ВИС / Механические инженерные системы	Отопление	Ду 80 (Дн 89) мм	м. пог.
269	ВИС / Механические инженерные системы	Отопление	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 100 мм	шт
270	ВИС / Механические инженерные системы	Отопление	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 200 мм	шт
271	ВИС / Механические инженерные системы	Отопление	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 250 мм	шт
272	ВИС / Механические инженерные системы	Отопление	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 300 мм	шт
273	ВИС / Механические инженерные системы	Отопление	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 350 мм	шт
274	ВИС / Механические инженерные системы	Отопление	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 400 мм	шт
275	ВИС / Механические инженерные системы	Отопление	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 50 мм	шт
276	ВИС / Механические инженерные системы	Пожаротушение	Монтаж контрольно-сигнального клапана (КСК) и замедляющей камеры	компл
277	ВИС / Механические инженерные системы	Пожаротушение	Монтаж насоса противопожарного (с изготовлением рамы)	компл
278	ВИС / Механические инженерные системы	Пожаротушение	Монтаж ВСЕЙ обвязки до ВСЕХ насосов НАСОСНОЙ (в т.ч. станции АПТ) (включая запорную арматуру)	1 точка
279	ВИС / Механические инженерные системы	Пожаротушение	Монтаж ВСЕЙ обвязки после ВСЕХ насосов в НАСОСНОЙ (в т.ч. станции АПТ) (включая запорную арматуру)	1 точка
280	ВИС / Механические инженерные системы	Пожаротушение	Монтаж дренчерных завес	линия
281	ВИС / Механические инженерные системы	Пожаротушение	Монтаж квартирных пожарных кранов (КПК)	шт
282	ВИС / Механические инженерные системы	Пожаротушение	Монтаж оросителя спринклерного ( 04.24г)	шт
283	ВИС / Механические инженерные системы	Пожаротушение	Монтаж подводки сильфонной при установке оросителя спринклерного в уровень подвесного потолка	шт
284	ВИС / Механические инженерные системы	Пожаротушение	Монтаж теплового экрана для оросителя спринклерного	шт
285	ВИС / Механические инженерные системы	Пожаротушение	Монтаж вентиля пожарного	шт
286	ВИС / Механические инженерные системы	Пожаротушение	Установка корзин пожарного оборудования	1 точка
287	ВИС / Механические инженерные системы	Пожаротушение	Установка пожарных шкафов (двухсекционных)	1 точка
288	ВИС / Механические инженерные системы	Пожаротушение	Установка пожарных шкафов (односекционных)	1 точка
289	ВИС / Механические инженерные системы	Пожаротушение	Установка пожарных шкафов внутриквартирных (УВП, УВКП)	1 точка
290	ВИС / Механические инженерные системы	Пожаротушение	Монтаж узлов подключения пожарной техники	узел
291	ВИС / Механические инженерные системы	Пожаротушение	Опробование системы трубопроводов (насосной АПТ)	система
292	ВИС / Механические инженерные системы	Пожаротушение	Изготовление и монтаж металлических опорных конструкций сантех. коммуникаций	кг
293	ВИС / Механические инженерные системы	Пожаротушение	Монтаж металлических опорных конструкций сантех. коммуникаций	шт
294	ВИС / Механические инженерные системы	Пожаротушение	Изготовление и монтаж гильз	шт
295	ВИС / Механические инженерные системы	Пожаротушение	Монтаж муфты противопожарной (типа "ОГНЕЗА") до Ду 110 (Дн 130) мм	шт
296	ВИС / Механические инженерные системы	Пожаротушение	Монтаж муфты противопожарной (типа "ОГНЕЗА") до Ду 160 (Дн 195) мм	шт
297	ВИС / Механические инженерные системы	Пожаротушение	Монтаж муфты противопожарной (типа "ОГНЕЗА") до Ду 65 (Дн 85) мм	шт
298	ВИС / Механические инженерные системы	Пожаротушение	Ду 100 (Дн 108) мм	м. пог.
299	ВИС / Механические инженерные системы	Пожаротушение	Ду 125 (Дн 133) мм	м. пог.
300	ВИС / Механические инженерные системы	Пожаротушение	Ду 15 мм	м. пог.
301	ВИС / Механические инженерные системы	Пожаротушение	Ду 150 (Дн 159) мм	м. пог.
302	ВИС / Механические инженерные системы	Пожаротушение	Ду 20 мм	м. пог.
303	ВИС / Механические инженерные системы	Пожаротушение	Ду 200 (Дн 219) мм	м. пог.
304	ВИС / Механические инженерные системы	Пожаротушение	Ду 25 мм	м. пог.
305	ВИС / Механические инженерные системы	Пожаротушение	Ду 250 (Дн 273) мм	м. пог.
306	ВИС / Механические инженерные системы	Пожаротушение	Ду 32 мм	м. пог.
307	ВИС / Механические инженерные системы	Пожаротушение	Ду 40 мм	м. пог.
308	ВИС / Механические инженерные системы	Пожаротушение	Ду 50 (Дн 57) мм	м. пог.
309	ВИС / Механические инженерные системы	Пожаротушение	Ду 65 (Дн 76) мм	м. пог.
310	ВИС / Механические инженерные системы	Пожаротушение	Ду 80 (Дн 89) мм	м. пог.
311	ВИС / Механические инженерные системы	Пожаротушение	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 100 мм	шт
312	ВИС / Механические инженерные системы	Пожаротушение	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 200 мм	шт
313	ВИС / Механические инженерные системы	Пожаротушение	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 250 мм	шт
314	ВИС / Механические инженерные системы	Пожаротушение	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 300 мм	шт
315	ВИС / Механические инженерные системы	Пожаротушение	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 350 мм	шт
316	ВИС / Механические инженерные системы	Пожаротушение	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 400 мм	шт
317	ВИС / Механические инженерные системы	Пожаротушение	Установка ФЛАНЦЕВЫХ вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром: до 50 мм	шт
318	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Изготовление и монтаж импульсных трубопроводов (для КИП и А)	1 точка
319	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Установка сигнализатора давления (без подключения к эл. сети)	шт
320	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Установка сигнализатора потока жидкости (без подключения к эл. сети)	шт
321	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Установка электропривода шарового крана (предотвращение протечки воды "система Умный Дом" (без подключения к эл. сети)	шт
322	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж датчика верхнего аварийного уровня (поплавковый выключатель) для управления дренажными насосами подключ. к блоку управл. (автоматика)	шт
323	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж и расключение датчиков температуры (приточный воздух, наружный воздух, обратной воды) (автоматика)	шт
324	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж и расключение преобразователя частоты двигателя вентилятора системы общеобменной вентиляции (автоматика)	шт
325	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж и расключение регулятора оборотов	шт
326	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж и расключение реле перепада давления общеобменной вентиляции (автоматика)	шт
327	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж и расключение термостата угрозы замерзания (автоматика)	шт
328	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж систем автоматизации воздушно-тепловой завесы с электрическим калорифером	шт
329	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж системы автоматизации воздушно-тепловой завесы с электрическим калорифером	шт
330	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж системы автоматизации дренажных приямков (с 1- ним насосом)	шт
331	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж системы автоматизации дренажных приямков (с 2- мя насосами)	шт
332	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж системы автоматизации тепло-вентиляторов	шт
333	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж системы ротации, управления и диспетчеризации кондиционирования	шт
334	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Подключение и тестировка электропривода клапана узла регулирования теплоносителя приточной вент.системы (автоматика)	шт
335	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Подключение электродвигателей водяных насосов узла регулирования теплообменника (автоматика)	шт
336	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Расключение щита автоматики вентилиции (ЩАВ)	шт
337	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Расключение щита диспетчеризации вентилиции (ЩД)	шт
338	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Расключение щитов автоматики и управления (расключение концов для смежного оборуд. (ШО, ВРУ, ГРЩ, блоки тепл. завес, 10.24г ) (автоматика)	конец
339	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Расключение электрического воздухонагревателя	шт
340	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж аккумулятора	шт
341	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж батарейного блока	шт
342	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж блока питания	шт
343	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж блока силовых розеток	шт
344	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж и распайка диодов для уравнивания напряжения	шт
345	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж источника бесперебойного питания UPS	шт
346	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж клеммной колодки (на винтах)	шт
347	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж резистора	шт
348	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Программирование автоматизации и диспетчеризации инженерных систем	чел/ч
349	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Программирование слаботочных систем	чел/ч
350	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Пуско-наладочные работы по слаботочным системам	чел/ч
351	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж датчика-реле уровня РОСС-301	шт
352	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж приборов измерения и защиты (ХВС, ГВС), количество подключаемых концов: от 8 до 16 (регистраторы, автоматы и т.п.)	шт
353	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Пусконаладка датчика-реле уровня РОСС-301	шт
354	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Расключение датчика-реле уровня РОСС-301	шт
355	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж датчика температуры герметичного	шт
356	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж антенны радиочастотной для системы учета тепла ( в т.ч. пусконаладочные работы)	шт
357	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж домового концентратора с интерфейсом	шт
358	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж концентратора концевого (в т.ч. пусконаладочные работы)	компл
359	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж сетевого узла с независимым питанием	шт
360	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж часов вторичных	шт
361	ВИС / Слаботочные системы, автоматика и диспетчеризация	Автомат-я, диспетч-я и мониторинг: электроосв., вентил., кондиц., дренажа, контр. протечек	Монтаж часовой станции с синхронизацией по ГЛОНАСС	шт
362	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Мониторная панель; блок монитора	шт
363	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Монтаж компьютера персонального с монитором, клавиатурой и мышью, с установкой ПО	компл
364	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Монтаж монитора	шт
365	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Монтаж преобразователя интерфейса	шт
366	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Монтаж рабочей станции (системный блок с установленными компонентами)	шт
367	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Монтаж розетки компьютерной	шт
368	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Установка программного обеспечения (с ключом) рабочей станции	компл
369	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Монтаж вилки RG45 на кабель UTP	шт
370	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Монтаж розетки оптической (в т.ч. сварка оптоволокна)	шт
371	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Установка вилки штепсельной	шт
372	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Монтаж коммутатора (интернет) (в т.ч. пуско-наладочные работы)	шт
373	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Монтаж модуля D-Link (интернет) (в т.ч. пуско-наладочные работы)	шт
374	ВИС / Слаботочные системы, автоматика и диспетчеризация	Интернет (локальные вычислительные сети, ЛВС)	Монтаж сервера (интернет) (в т.ч. пусконаладочные работы)	шт
375	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж блока контроля трансляционных линий; матричного коммутатора	шт
376	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж блока селектора зон оповещения (в т.ч. пуско-наладочные работы)	шт
377	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж блока тревожной сигнализации ( в т.ч. пуско-наладочные работы)	шт
378	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж громкоговорителя (звуковой колонки) на кирпичной или бетонной стене	шт
379	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж громкоговорителя потолочного	шт
380	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж колонки-динамика	шт
381	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж контроллера системы оповещения	шт
382	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж микрофонной панели с селектором зон оповещения (микрофонная консоль)	шт
383	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж модуля удаленного оповещения (в т.ч. пуско-наладочные работы)	шт
384	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж панели аварийной сигнализации	шт
385	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж предусилителя-микшера	шт
386	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж прибора управления ("Тромбон")	шт
387	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж программного распределителя (распределителя аудисигнала)	шт
388	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж таймера программируемого ( в т.ч. пуско-наладочные работы)	шт
389	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж усилителя мощности (цифрового, трансляционного)	шт
390	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж цифрового магнитофона; блока цифровых сообщений	шт
391	ВИС / Слаботочные системы, автоматика и диспетчеризация	Оповещение о пожаре (СОУЭ, АОП)	Монтаж оповещателя свето-звукового (светового)	шт
392	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Програмирование приборов АПС (создание конфигурации системы FireSec) (шт = 1 прибор = извещатель)	шт
393	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж и расключение канального датчика температуры воздуха общеобменной вентиляции	шт
394	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж и расключение сервопривода трехходового клапана водяного нагревателя системы общеобменной вентиляции	шт
395	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж панели дымоудаления и вентиляции (в т.ч. пусконаладочные работы)	шт
396	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж электроприводов клапанов вентиляции и дымоудаления	шт
