norm_code	table_code	table_name	division	unit	norm_name
11-01-001-01	11-01-001	Уплотнение грунта	ПОЛЫ	100 м2	Уплотнение грунта: гравием
11-01-001-02	11-01-001	Уплотнение грунта	ПОЛЫ	100 м2	Уплотнение грунта: щебнем
11-01-002-01	11-01-002	Устройство подстилающих слоев	ПОЛЫ	м3	Устройство подстилающих слоев: песчаных
11-01-002-02	11-01-002	Устройство подстилающих слоев	ПОЛЫ	м3	Устройство подстилающих слоев: шлаковых
11-01-002-03	11-01-002	Устройство подстилающих слоев	ПОЛЫ	м3	Устройство подстилающих слоев: гравийных
11-01-002-04	11-01-002	Устройство подстилающих слоев	ПОЛЫ	м3	Устройство подстилающих слоев: щебеночных
11-01-002-05	11-01-002	Устройство подстилающих слоев	ПОЛЫ	м3	Устройство подстилающих слоев: глинобитных без добавок
11-01-002-06	11-01-002	Устройство подстилающих слоев	ПОЛЫ	м3	Устройство подстилающих слоев: глинобитных с маслянистыми добавками
11-01-002-07	11-01-002	Устройство подстилающих слоев	ПОЛЫ	м3	Устройство подстилающих слоев: глинобитных с добавкой щебня
11-01-002-08	11-01-002	Устройство подстилающих слоев	ПОЛЫ	м3	Устройство подстилающих слоев: глинобетонных
11-01-002-09	11-01-002	Устройство подстилающих слоев	ПОЛЫ	м3	Устройство подстилающих слоев: бетонных
11-01-003-01	11-01-003	Устройство уплотняемых самоходными катками подстилающих слоев	ПОЛЫ	м3	Устройство уплотняемых самоходными катками подстилающих слоев: шлаковых
11-01-003-02	11-01-003	Устройство уплотняемых самоходными катками подстилающих слоев	ПОЛЫ	м3	Устройство уплотняемых самоходными катками подстилающих слоев: гравийных
11-01-003-03	11-01-003	Устройство уплотняемых самоходными катками подстилающих слоев	ПОЛЫ	м3	Устройство уплотняемых самоходными катками подстилающих слоев: щебеночных
11-01-004-01	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Устройство гидроизоляции оклеечной рулонными материалами: на мастике битумной с минеральными кислотоупорными наполнителями и армирующей добавкой, первый слой
11-01-004-02	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Устройство гидроизоляции оклеечной рулонными материалами: на мастике битумной с минеральными кислотоупорными наполнителями и армирующей добавкой, последующий слой
11-01-004-03	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Устройство гидроизоляции оклеечной рулонными материалами: на резино-битумной мастике, первый слой
11-01-004-04	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Устройство гидроизоляции оклеечной рулонными материалами: на резино-битумной мастике, последующий слой
11-01-004-05	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Устройство гидроизоляции обмазочной: в один слой толщиной 2 мм
11-01-004-06	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Устройство гидроизоляции обмазочной: на каждый последующий слой толщиной 1 мм добавлять к норме 11-01-004-05
11-01-004-07	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Устройство гидроизоляции обмазочной: холодной асфальтовой мастикой в один слой толщиной 2 мм
11-01-004-08	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Устройство гидроизоляции обмазочной: на каждый последующий слой толщиной 1 мм добавлять к норме 11-01-004-07
11-01-004-09	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Устройство гидроизоляции обмазочной: в один слой праймером
11-01-004-10	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Гидроизоляция полов полимерной мастикой с устройством армирующего слоя из стеклоткани: в 3 слоя
11-01-004-11	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Гидроизоляция полов полимерной мастикой с устройством армирующего слоя из стеклоткани: на каждый последующий слой добавлять или исключать к норме 11-01-004-10
11-01-004-12	11-01-004	Устройство гидроизоляции	ПОЛЫ	100 м2	Устройство гидроизоляции из полиэтиленовой пленки на акриловой мастике
11-01-005-01	11-01-005	Устройство гидроизоляции из полиэтиленовой пленки на бутилкаучуковом клее с защитой рубероидом	ПОЛЫ	100 м2	Устройство гидроизоляции из полиэтиленовой пленки на бутилкаучуковом клее с защитой рубероидом: первый слой
11-01-005-02	11-01-005	Устройство гидроизоляции из полиэтиленовой пленки на бутилкаучуковом клее с защитой рубероидом	ПОЛЫ	100 м2	Устройство гидроизоляции из полиэтиленовой пленки на бутилкаучуковом клее с защитой рубероидом: последующий слой
11-01-006-01	11-01-006	Устройство гидроизоляции полимерцементным составом толщиной слоя 30 мм	ПОЛЫ	100 м2	Устройство гидроизоляции полимерцементным составом толщиной слоя 30 мм: на ГКЖ-10
11-01-006-02	11-01-006	Устройство гидроизоляции полимерцементным составом толщиной слоя 30 мм	ПОЛЫ	100 м2	Устройство гидроизоляции полимерцементным составом толщиной слоя 30 мм: на латексе СКС-65-ГП
11-01-007-01	11-01-007	Затирка поверхности гидроизоляции песком	ПОЛЫ	100 м2	Затирка поверхности гидроизоляции песком
11-01-008-01	11-01-008	Устройство тепло- и звукоизоляции засыпной	ПОЛЫ	м3	Устройство тепло- и звукоизоляции засыпной: песчаной
11-01-008-02	11-01-008	Устройство тепло- и звукоизоляции засыпной	ПОЛЫ	м3	Устройство тепло- и звукоизоляции засыпной: шлаковой
11-01-008-03	11-01-008	Устройство тепло- и звукоизоляции засыпной	ПОЛЫ	м3	Устройство тепло- и звукоизоляции засыпной: керамзитовой
11-01-009-01	11-01-009	Устройство тепло- и звукоизоляции сплошной	ПОЛЫ	100 м2	Устройство тепло- и звукоизоляции сплошной из плит: или матов минераловатных или стекловолокнистых
11-01-009-02	11-01-009	Устройство тепло- и звукоизоляции сплошной	ПОЛЫ	100 м2	Устройство тепло- и звукоизоляции сплошной из плит: древесноволокнистых
11-01-009-03	11-01-009	Устройство тепло- и звукоизоляции сплошной	ПОЛЫ	100 м2	Устройство прокладочной тепло- и звукоизоляции из рулонных вспененных материалов с проклейкой стыков самоклеящейся лентой
11-01-009-04	11-01-009	Устройство тепло- и звукоизоляции сплошной	ПОЛЫ	100 м2	Устройство тепло- и звукоизоляции сплошной из плит древесноволокнистых: на битумной мастике, первый слой
11-01-009-05	11-01-009	Устройство тепло- и звукоизоляции сплошной	ПОЛЫ	100 м2	Устройство тепло- и звукоизоляции сплошной из плит древесноволокнистых: на битумной мастике, добавлять на каждый последующий слой к норме 11-01-009-04
11-01-009-06	11-01-009	Устройство тепло- и звукоизоляции сплошной	ПОЛЫ	100 м2	Устройство тепло- и звукоизоляции сплошной из плит древесноволокнистых: на акриловой мастике, первый слой
11-01-009-07	11-01-009	Устройство тепло- и звукоизоляции сплошной	ПОЛЫ	100 м2	Устройство тепло- и звукоизоляции сплошной из плит древесноволокнистых: на акриловой мастике, добавлять на каждый последующий слой к норме 11-01-009-06
11-01-009-08	11-01-009	Устройство тепло- и звукоизоляции сплошной	ПОЛЫ	100 м2	Устройство тепло- и звукоизоляции сплошной из плит: теплоизоляционных из экструзионного пенополистирола
11-01-010-01	11-01-010	Устройство ленточной тепло- и звукоизоляции под лаги из древесноволокнистых плит	ПОЛЫ	100 м2	Устройство ленточной тепло- и звукоизоляции под лаги из древесноволокнистых плит
11-01-011-01	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: цементных толщиной 20 мм
11-01-011-02	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: на каждые 5 мм изменения толщины стяжки добавлять или исключать к норме 11-01-011-01
11-01-011-03	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: бетонных толщиной 20 мм
11-01-011-04	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: на каждые 5 мм изменения толщины стяжки добавлять или исключать к норме 11-01-011-03
11-01-011-05	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: легкобетонных толщиной 20 мм
11-01-011-06	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: на каждые 5 мм изменения толщины стяжки добавлять или исключать к норме 11-01-011-05
11-01-011-07	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: из плит древесноволокнистых
11-01-011-08	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: из быстротвердеющей смеси на цементной основе, толщиной 5 мм
11-01-011-09	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: из самовыравнивающейся смеси на цементной основе, толщиной 3 мм
11-01-011-10	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: на каждый последующий слой толщиной 1 мм добавлять к норме 11-01-011-08
11-01-011-11	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: на каждый последующий слой толщиной 1 мм добавлять к норме 11-01-011-09
11-01-011-12	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: цементно-песчаных из полусухого раствора толщиной 50 мм
11-01-011-13	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек: на каждые 5 мм изменения толщины стяжки добавлять или исключать к норме 11-01-011-12
11-01-011-14	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Для учета агрессии грунта к бетону добавлять к норме: 11-01-011-01
11-01-011-15	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Для учета агрессии грунта к бетону добавлять к норме: 11-01-011-03
11-01-011-16	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Для учета агрессии грунта к бетону добавлять к норме: 11-01-011-05
11-01-011-17	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек по бетонному основанию из самовыравнивающегося однокомпонентного состава: в два слоя
11-01-011-18	11-01-011	Устройство стяжек	ПОЛЫ	100 м2	Устройство стяжек по бетонному основанию из самовыравнивающегося однокомпонентного состава: на каждый последующий слой добавлять к норме 11-01-011-17
11-01-012-01	11-01-012	Укладка лаг и устройство настилов	ПОЛЫ	100 м2	Укладка лаг: по кирпичным столбикам
11-01-012-02	11-01-012	Укладка лаг и устройство настилов	ПОЛЫ	100 м2	Укладка лаг: по кирпичным подкладкам
11-01-012-03	11-01-012	Укладка лаг и устройство настилов	ПОЛЫ	100 м2	Укладка лаг: по плитам перекрытий
11-01-012-04	11-01-012	Укладка лаг и устройство настилов	ПОЛЫ	100 м2	Устройство по готовому основанию из нестроганых досок с антисептированием настила: прямого
11-01-012-05	11-01-012	Укладка лаг и устройство настилов	ПОЛЫ	100 м2	Устройство по готовому основанию из нестроганых досок с антисептированием настила: диагонального
11-01-013-01	11-01-013	Устройство покрытий земляных и щебеночных	ПОЛЫ	100 м2	Устройство покрытий: земляных без добавок песка
11-01-013-02	11-01-013	Устройство покрытий земляных и щебеночных	ПОЛЫ	100 м2	Устройство покрытий: земляных, улучшенных добавками песка (20%)
11-01-013-03	11-01-013	Устройство покрытий земляных и щебеночных	ПОЛЫ	100 м2	Устройство покрытий: щебеночных с пропиткой битумом
11-01-014-01	11-01-014	Устройство полов бетонных, выполняемых методом вакуумирования	ПОЛЫ	100 м2	Устройство полов бетонных толщиной: 100 мм
11-01-014-02	11-01-014	Устройство полов бетонных, выполняемых методом вакуумирования	ПОЛЫ	100 м2	Устройство полов бетонных толщиной: 150 мм
11-01-014-03	11-01-014	Устройство полов бетонных, выполняемых методом вакуумирования	ПОЛЫ	100 м2	Устройство полов бетонных толщиной: 200 мм
11-01-014-04	11-01-014	Устройство полов бетонных, выполняемых методом вакуумирования	ПОЛЫ	100 м2	Устройство полов бетонных толщиной: 250 мм
11-01-014-05	11-01-014	Устройство полов бетонных, выполняемых методом вакуумирования	ПОЛЫ	100 м2	Устройство полов бетонных методом вакуумирования на гранитном щебне толщиной 100 мм
11-01-015-01	11-01-015	Устройство покрытий бетонных, цементобетонных и металлоцементных	ПОЛЫ	100 м2	Устройство покрытий: бетонных толщиной 30 мм
11-01-015-02	11-01-015	Устройство покрытий бетонных, цементобетонных и металлоцементных	ПОЛЫ	100 м2	Устройство покрытий: на каждые 5 мм изменения толщины покрытия добавлять или исключать к норме 11-01-015-01
11-01-015-03	11-01-015	Устройство покрытий бетонных, цементобетонных и металлоцементных	ПОЛЫ	100 м2	Устройство покрытий: цементных толщиной 20 мм
11-01-015-04	11-01-015	Устройство покрытий бетонных, цементобетонных и металлоцементных	ПОЛЫ	100 м2	Устройство покрытий: на каждые 5 мм изменения толщины покрытия добавлять или исключать к норме 11-01-015-03
11-01-015-05	11-01-015	Устройство покрытий бетонных, цементобетонных и металлоцементных	ПОЛЫ	100 м2	Устройство покрытий: металлоцементных толщиной 15 мм
11-01-015-06	11-01-015	Устройство покрытий бетонных, цементобетонных и металлоцементных	ПОЛЫ	100 м2	Устройство покрытий: на каждые 5 мм изменения толщины покрытия добавлять или исключать к норме 11-01-015-05
11-01-015-07	11-01-015	Устройство покрытий бетонных, цементобетонных и металлоцементных	ПОЛЫ	100 м2	Шлифовка бетонных или металлоцементных покрытий
11-01-015-08	11-01-015	Устройство покрытий бетонных, цементобетонных и металлоцементных	ПОЛЫ	100 м2	Железнение цементных покрытий
11-01-016-01	11-01-016	Устройство покрытий из бетона кислотоупорного и жароупорного	ПОЛЫ	100 м2	Устройство покрытий из бетона: кислотоупорного толщиной 40 мм
11-01-016-02	11-01-016	Устройство покрытий из бетона кислотоупорного и жароупорного	ПОЛЫ	100 м2	Устройство покрытий из бетона: жароупорного толщиной 90 мм
11-01-016-03	11-01-016	Устройство покрытий из бетона кислотоупорного и жароупорного	ПОЛЫ	100 м2	На каждые 10 мм изменения толщины покрытия добавлять или исключать к норме: 11-01-016-01
11-01-016-04	11-01-016	Устройство покрытий из бетона кислотоупорного и жароупорного	ПОЛЫ	100 м2	На каждые 10 мм изменения толщины покрытия добавлять или исключать к норме: 11-01-016-02
11-01-017-01	11-01-017	Устройство покрытий мозаичных ("Брекчия" и терраццо)	ПОЛЫ	100 м2	Устройство покрытий мозаичных: из боя мраморных плит (типа "Брекчия")
11-01-017-02	11-01-017	Устройство покрытий мозаичных ("Брекчия" и терраццо)	ПОЛЫ	100 м2	Устройство покрытий мозаичных: терраццо толщиной 20 мм без рисунка
11-01-017-03	11-01-017	Устройство покрытий мозаичных ("Брекчия" и терраццо)	ПОЛЫ	100 м2	Устройство покрытий мозаичных: терраццо толщиной 20 мм с рисунком
11-01-017-04	11-01-017	Устройство покрытий мозаичных ("Брекчия" и терраццо)	ПОЛЫ	100 м2	Устройство покрытий мозаичных: на каждые 5 мм изменения толщины добавлять сверх 20 мм к нормам 11-01-017-02, 11-01-017-003
11-01-018-01	11-01-018	Установка жилок	ПОЛЫ	100 м	Установка жилок: стеклянных в мозаичные покрытия
11-01-018-02	11-01-018	Установка жилок	ПОЛЫ	100 м	Установка жилок: латунных в мозаичные покрытия
11-01-018-03	11-01-018	Установка жилок	ПОЛЫ	100 м	Установка жилок: алюминиевых в мозаичные покрытия
11-01-018-04	11-01-018	Установка жилок	ПОЛЫ	100 м	Установка жилок: дубовых в паркетные покрытия
11-01-019-01	11-01-019	Устройство покрытий асфальтобетонных	ПОЛЫ	100 м2	Устройство покрытий асфальтобетонных: литых толщиной 25 мм
11-01-019-02	11-01-019	Устройство покрытий асфальтобетонных	ПОЛЫ	100 м2	Устройство покрытий асфальтобетонных: на каждые 5 мм изменения толщины добавлять или исключать к норме 11-01-019-01
11-01-019-03	11-01-019	Устройство покрытий асфальтобетонных	ПОЛЫ	100 м2	Устройство покрытий асфальтобетонных: жестких толщиной 25 мм
11-01-019-04	11-01-019	Устройство покрытий асфальтобетонных	ПОЛЫ	100 м2	Устройство покрытий асфальтобетонных: на каждые 5 мм изменения толщины добавлять или исключать к норме 11-01-019-03
11-01-020-01	11-01-020	Устройство покрытий ксилолитовых и поливинилацетатных	ПОЛЫ	100 м2	Устройство покрытий ксилолитовых: толщиной 15 мм
11-01-020-02	11-01-020	Устройство покрытий ксилолитовых и поливинилацетатных	ПОЛЫ	100 м2	Устройство покрытий ксилолитовых: на каждые 5 мм изменения толщины добавлять или исключать к норме 11-01-020-01
11-01-020-03	11-01-020	Устройство покрытий ксилолитовых и поливинилацетатных	ПОЛЫ	100 м2	Устройство покрытий поливинилацетатных: толщиной 3 мм
11-01-020-04	11-01-020	Устройство покрытий ксилолитовых и поливинилацетатных	ПОЛЫ	100 м2	Устройство покрытий поливинилацетатных: на каждый 1 мм изменения толщины добавлять или исключать к норме 11-01-020-03
11-01-021-01	11-01-021	Устройство покрытий полимерцементных	ПОЛЫ	100 м2	Устройство покрытий полимерцементных: однослойных наливных толщиной 4 мм
11-01-021-02	11-01-021	Устройство покрытий полимерцементных	ПОЛЫ	100 м2	Устройство покрытий полимерцементных: однослойных пластичных толщиной 8 мм
11-01-021-03	11-01-021	Устройство покрытий полимерцементных	ПОЛЫ	100 м2	Устройство покрытий полимерцементных: двухслойных наливных толщиной 12 мм
11-01-022-01	11-01-022	Устройство покрытий поливинилацетатно-цементобетонных толщиной 20 мм	ПОЛЫ	100 м2	Устройство покрытий поливинилацетатно-цементобетонных толщиной 20 мм
11-01-023-01	11-01-023	Устройство покрытий бесшовных толщиной 5 мм	ПОЛЫ	100 м2	Устройство покрытий бесшовных толщиной 5 мм: эпоксидно-полиэфирных
11-01-023-02	11-01-023	Устройство покрытий бесшовных толщиной 5 мм	ПОЛЫ	100 м2	Устройство покрытий бесшовных толщиной 5 мм: эпоксидно-полиамидных
11-01-023-03	11-01-023	Устройство покрытий бесшовных толщиной 5 мм	ПОЛЫ	100 м2	Устройство покрытий бесшовных толщиной 5 мм: эпоксидно-карбамидных
11-01-023-05	11-01-023	Устройство покрытий бесшовных толщиной 5 мм	ПОЛЫ	100 м2	Устройство покрытий бесшовных толщиной 5 мм: эпоксидно-каучуковых
11-01-024-01	11-01-024	Устройство покрытий толщиной 10 мм из полимерраствора на основе смолы ФАЭД-8	ПОЛЫ	100 м2	Устройство покрытий толщиной 10 мм из полимерраствора на основе смолы ФАЭД-8
11-01-025-01	11-01-025	Устройство покрытий из брусчатки и камня булыжного	ПОЛЫ	100 м2	Устройство покрытий: из брусчатки по готовому подстилающему слою с заполнением швов песком
11-01-025-02	11-01-025	Устройство покрытий из брусчатки и камня булыжного	ПОЛЫ	100 м2	Устройство покрытий: из брусчатки на цементном растворе с заполнением швов
11-01-025-03	11-01-025	Устройство покрытий из брусчатки и камня булыжного	ПОЛЫ	100 м2	Устройство покрытий: из камня булыжного по готовому подстилающему слою
11-01-027-01	11-01-027	Устройство покрытий на цементном растворе из плиток	ПОЛЫ	100 м2	Устройство покрытий на цементном растворе из плиток: бетонных, цементных или мозаичных
11-01-027-02	11-01-027	Устройство покрытий на цементном растворе из плиток	ПОЛЫ	100 м2	Устройство покрытий на цементном растворе из плиток: керамических для полов многоцветных
11-01-027-03	11-01-027	Устройство покрытий на цементном растворе из плиток	ПОЛЫ	100 м2	Устройство покрытий на цементном растворе из плиток: керамических для полов одноцветных с красителем
11-01-027-04	11-01-027	Устройство покрытий на цементном растворе из плиток	ПОЛЫ	100 м2	Устройство покрытий на цементном растворе из плиток: ковровых керамических толщиной 4-6 мм
11-01-027-05	11-01-027	Устройство покрытий на цементном растворе из плиток	ПОЛЫ	100 м2	Устройство покрытий на растворе из сухой смеси с приготовлением раствора в построечных условиях из плиток: рельефных глазурованных керамических для полов многоцветных
11-01-027-06	11-01-027	Устройство покрытий на цементном растворе из плиток	ПОЛЫ	100 м2	Устройство покрытий на растворе из сухой смеси с приготовлением раствора в построечных условиях из плиток: гладких неглазурованных керамических для полов одноцветных
11-01-028-01	11-01-028	Устройство покрытий на битумной мастике из плиток	ПОЛЫ	100 м2	Устройство покрытий на битумной мастике из плиток: асфальтобетонных
11-01-028-02	11-01-028	Устройство покрытий на битумной мастике из плиток	ПОЛЫ	100 м2	Устройство покрытий на битумной мастике из плиток: керамических многоцветных для полов
11-01-028-03	11-01-028	Устройство покрытий на битумной мастике из плиток	ПОЛЫ	100 м2	Устройство покрытий на битумной мастике из плиток: керамических одноцветных с красителем для полов
11-01-029-01	11-01-029	Устройство покрытий из чугунных плит	ПОЛЫ	100 м2	Устройство покрытий из чугунных плит на прослойке: из песка
11-01-029-02	11-01-029	Устройство покрытий из чугунных плит	ПОЛЫ	100 м2	Устройство покрытий из чугунных плит на прослойке: из бетона
11-01-030-01	11-01-030	Устройство покрытий из стальных штампованных перфорированных плит на прослойке из бетона	ПОЛЫ	100 м2	Устройство покрытий из стальных штампованных перфорированных плит на прослойке из бетона
11-01-031-01	11-01-031	Устройство покрытий из плит мраморных и гранитных	ПОЛЫ	100 м2	Устройство покрытий из мраморных плит при количестве плит на 1 м2: до 2 шт.
11-01-031-02	11-01-031	Устройство покрытий из плит мраморных и гранитных	ПОЛЫ	100 м2	Устройство покрытий из мраморных плит при количестве плит на 1 м2: свыше 2 до 3 шт.
11-01-031-03	11-01-031	Устройство покрытий из плит мраморных и гранитных	ПОЛЫ	100 м2	Устройство покрытий из мраморных плит при количестве плит на 1 м2: свыше 3 до 4 шт.
11-01-031-04	11-01-031	Устройство покрытий из плит мраморных и гранитных	ПОЛЫ	100 м2	Устройство покрытий из мраморных плит при количестве плит на 1 м2: свыше 4 до 10 шт.
11-01-031-05	11-01-031	Устройство покрытий из плит мраморных и гранитных	ПОЛЫ	100 м2	Устройство покрытий из мраморных плит при количестве плит на 1 м2: свыше 10 до 20 шт.
11-01-031-06	11-01-031	Устройство покрытий из плит мраморных и гранитных	ПОЛЫ	100 м2	Устройство покрытий из мраморных плит при количестве плит на 1 м2: свыше 20 до 30 шт.
11-01-031-07	11-01-031	Устройство покрытий из плит мраморных и гранитных	ПОЛЫ	100 м2	Устройство покрытий из гранитных плит при количестве плит на 1 м2: до 3 шт.
11-01-031-08	11-01-031	Устройство покрытий из плит мраморных и гранитных	ПОЛЫ	100 м2	Устройство покрытий из гранитных плит при количестве плит на 1 м2: свыше 3 до 4 шт.
11-01-031-09	11-01-031	Устройство покрытий из плит мраморных и гранитных	ПОЛЫ	100 м2	Устройство покрытий из гранитных плит при количестве плит на 1 м2: свыше 4 до 10 шт.
11-01-032-01	11-01-032	Устройство покрытий из торцовой шашки на прослойке из мастики и песка	ПОЛЫ	100 м2	Устройство покрытий из торцовой шашки на прослойке: из мастики
11-01-032-02	11-01-032	Устройство покрытий из торцовой шашки на прослойке из мастики и песка	ПОЛЫ	100 м2	Устройство покрытий из торцовой шашки на прослойке: из песка
11-01-033-01	11-01-033	Устройство покрытий дощатых и из брусков	ПОЛЫ	100 м2	Устройство покрытий: дощатых толщиной 28 мм
11-01-033-02	11-01-033	Устройство покрытий дощатых и из брусков	ПОЛЫ	100 м2	Устройство покрытий: дощатых толщиной 36 мм
11-01-034-01	11-01-034	Устройство покрытий из паркетных досок, паркета мозаичного, паркета штучного без жилок	ПОЛЫ	100 м2	Устройство покрытий: из досок паркетных
11-01-034-02	11-01-034	Устройство покрытий из паркетных досок, паркета мозаичного, паркета штучного без жилок	ПОЛЫ	100 м2	Устройство покрытий: из паркета мозаичного
11-01-034-03	11-01-034	Устройство покрытий из паркетных досок, паркета мозаичного, паркета штучного без жилок	ПОЛЫ	100 м2	Устройство покрытий: из паркета штучного без жилок
11-01-034-04	11-01-034	Устройство покрытий из паркетных досок, паркета мозаичного, паркета штучного без жилок	ПОЛЫ	100 м2	Устройство покрытий: из досок ламинированных замковым способом
11-01-035-01	11-01-035	Устройство покрытий из щитов паркетных, деревянных реечных и из плит древесноволокнистых и древеснос	ПОЛЫ	100 м2	Устройство покрытий: из щитов паркетных
11-01-035-02	11-01-035	Устройство покрытий из щитов паркетных, деревянных реечных и из плит древесноволокнистых и древеснос	ПОЛЫ	100 м2	Устройство покрытий: из щитов деревянных реечных
11-01-035-03	11-01-035	Устройство покрытий из щитов паркетных, деревянных реечных и из плит древесноволокнистых и древеснос	ПОЛЫ	100 м2	Устройство покрытий: из плит древесноволокнистых
11-01-035-04	11-01-035	Устройство покрытий из щитов паркетных, деревянных реечных и из плит древесноволокнистых и древеснос	ПОЛЫ	100 м2	Устройство покрытий: из плит древесностружечных
11-01-036-01	11-01-036	Устройство покрытий из линолеума	ПОЛЫ	100 м2	Устройство покрытий: из линолеума на клее
11-01-036-02	11-01-036	Устройство покрытий из линолеума	ПОЛЫ	100 м2	Устройство покрытий: из линолеума на клее со свариванием полотнищ в стыках
11-01-036-03	11-01-036	Устройство покрытий из линолеума	ПОЛЫ	100 м2	Устройство покрытий: из линолеума насухо из готовых ковров на комнату
11-01-036-04	11-01-036	Устройство покрытий из линолеума	ПОЛЫ	100 м2	Устройство покрытий: из линолеума насухо со свариванием полотнищ в стыках
11-01-036-05	11-01-036	Устройство покрытий из линолеума	ПОЛЫ	100 м2	Устройство покрытий: из линолеума с заведением на стены на высоту 150 мм на клее со свариванием полотнищ в стыках
11-01-037-01	11-01-037	Устройство покрытий из релина и ковровых покрытий	ПОЛЫ	100 м2	Устройство покрытий: из релина на клее "Бустилат"
11-01-037-02	11-01-037	Устройство покрытий из релина и ковровых покрытий	ПОЛЫ	100 м2	Устройство покрытий: из релина на клее КН-2
11-01-037-03	11-01-037	Устройство покрытий из релина и ковровых покрытий	ПОЛЫ	100 м2	Устройство покрытий: из ковров насухо с проклеиванием на стыках клеем "Бустилат"
11-01-037-04	11-01-037	Устройство покрытий из релина и ковровых покрытий	ПОЛЫ	100 м2	Устройство покрытий: из ковров насухо с проклеиванием на стыках клеем КН-2
11-01-037-05	11-01-037	Устройство покрытий из релина и ковровых покрытий	ПОЛЫ	100 м2	Устройство покрытий: из готовых ковров насухо на комнату
11-01-037-06	11-01-037	Устройство покрытий из релина и ковровых покрытий	ПОЛЫ	100 м2	Устройство покрытий: из готовых ковров на комнату на клее
11-01-037-07	11-01-037	Устройство покрытий из релина и ковровых покрытий	ПОЛЫ	100 м2	Устройство покрытий: из ковров с подложкой на клее
11-01-037-08	11-01-037	Устройство покрытий из релина и ковровых покрытий	ПОЛЫ	100 м2	Устройство подложки под ковровые покрытия насухо
11-01-038-01	11-01-038	Устройство покрытий из плиток поливинилхлоридных	ПОЛЫ	100 м2	Устройство покрытий из плиток поливинилхлоридных: на мастике резинобитумной
11-01-038-02	11-01-038	Устройство покрытий из плиток поливинилхлоридных	ПОЛЫ	100 м2	Устройство покрытий из плиток поливинилхлоридных: на клее КН-2
11-01-038-03	11-01-038	Устройство покрытий из плиток поливинилхлоридных	ПОЛЫ	100 м2	Устройство покрытий из плиток поливинилхлоридных: на мастике КН-3
11-01-038-04	11-01-038	Устройство покрытий из плиток поливинилхлоридных	ПОЛЫ	100 шт	Устройство покрытий из плиток поливинилхлоридных: тактильных размером 300х300 мм на клее
11-01-038-05	11-01-038	Устройство покрытий из плиток поливинилхлоридных	ПОЛЫ	100 шт	Устройство покрытий из плиток поливинилхлоридных: тактильных размером 500х500 мм на клее
11-01-039-01	11-01-039	Устройство плинтусов	ПОЛЫ	100 м	Устройство плинтусов: деревянных
11-01-039-02	11-01-039	Устройство плинтусов	ПОЛЫ	100 м	Устройство плинтусов: цементных
11-01-039-03	11-01-039	Устройство плинтусов	ПОЛЫ	100 м	Устройство плинтусов: из терраццевого раствора
11-01-039-04	11-01-039	Устройство плинтусов	ПОЛЫ	100 м	Устройство плинтусов: из плиток керамических
11-01-039-05	11-01-039	Устройство плинтусов	ПОЛЫ	100 м	Устройство плинтусов: деревянных с креплением к стенам шурупами
11-01-039-06	11-01-039	Устройство плинтусов	ПОЛЫ	100 м	Устройство плинтусов: из плиток керамогранитных
11-01-040-01	11-01-040	Устройство плинтусов поливинилхлоридных	ПОЛЫ	100 м	Устройство плинтусов поливинилхлоридных: на клее КН-2
11-01-040-02	11-01-040	Устройство плинтусов поливинилхлоридных	ПОЛЫ	100 м	Устройство плинтусов поливинилхлоридных: на мастике кумароно-каучуковой КН-3
