norm_code	table_code	table_name	division	unit	norm_name
16-01-001-01	16-01-001	Прокладка в траншеях труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях труб чугунных напорных раструбных диаметром: 65 мм
16-01-001-02	16-01-001	Прокладка в траншеях труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях труб чугунных напорных раструбных диаметром: 80 мм
16-01-001-03	16-01-001	Прокладка в траншеях труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях труб чугунных напорных раструбных диаметром: 100 мм
16-01-001-04	16-01-001	Прокладка в траншеях труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях труб чугунных напорных раструбных диаметром: 125 мм
16-01-001-05	16-01-001	Прокладка в траншеях труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях труб чугунных напорных раструбных диаметром: 150 мм
16-01-001-06	16-01-001	Прокладка в траншеях труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях труб чугунных напорных раструбных диаметром: 200 мм
16-01-001-07	16-01-001	Прокладка в траншеях труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях труб чугунных напорных раструбных диаметром: 250 мм
16-01-001-08	16-01-001	Прокладка в траншеях труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях труб чугунных напорных раструбных диаметром: 300 мм
16-01-001-09	16-01-001	Прокладка в траншеях труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях труб чугунных напорных раструбных диаметром: 350 мм
16-01-001-10	16-01-001	Прокладка в траншеях труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях труб чугунных напорных раструбных диаметром: 400 мм
16-01-002-01	16-01-002	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных диаметром: 65 мм
16-01-002-02	16-01-002	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных диаметром: 80 мм
16-01-002-03	16-01-002	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных диаметром: 100 мм
16-01-002-04	16-01-002	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных диаметром: 125 мм
16-01-002-05	16-01-002	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных диаметром: 150 мм
16-01-002-06	16-01-002	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных диаметром: 200 мм
16-01-002-07	16-01-002	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных диаметром: 250 мм
16-01-002-08	16-01-002	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных диаметром: 300 мм
16-01-002-09	16-01-002	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных диаметром: 350 мм
16-01-002-10	16-01-002	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах труб чугунных напорных раструбных диаметром: 400 мм
16-01-003-01	16-01-003	Установка фасонных частей чугунных напорных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	т	Установка фасонных частей чугунных напорных диаметром: 65 мм
16-01-003-02	16-01-003	Установка фасонных частей чугунных напорных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	т	Установка фасонных частей чугунных напорных диаметром: 80 мм
16-01-003-03	16-01-003	Установка фасонных частей чугунных напорных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	т	Установка фасонных частей чугунных напорных диаметром: 100 мм
16-01-003-04	16-01-003	Установка фасонных частей чугунных напорных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	т	Установка фасонных частей чугунных напорных диаметром: 125 мм
16-01-003-05	16-01-003	Установка фасонных частей чугунных напорных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	т	Установка фасонных частей чугунных напорных диаметром: 150 мм
16-01-003-06	16-01-003	Установка фасонных частей чугунных напорных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	т	Установка фасонных частей чугунных напорных диаметром: 200 мм
16-01-003-07	16-01-003	Установка фасонных частей чугунных напорных	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	т	Установка фасонных частей чугунных напорных диаметром: свыше 200 до 400 мм
16-01-004-01	16-01-004	Прокладка в траншеях трубопроводов из чугунных канализационных труб	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях трубопроводов из чугунных канализационных труб диаметром: 50 мм
16-01-004-02	16-01-004	Прокладка в траншеях трубопроводов из чугунных канализационных труб	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях трубопроводов из чугунных канализационных труб диаметром: 100 мм
16-01-004-03	16-01-004	Прокладка в траншеях трубопроводов из чугунных канализационных труб	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка в траншеях трубопроводов из чугунных канализационных труб диаметром: 150 мм
16-01-005-01	16-01-005	Прокладка по стенам зданий и в каналах трубопроводов из чугунных канализационных труб	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах трубопроводов из чугунных канализационных труб диаметром: 50 мм
16-01-005-02	16-01-005	Прокладка по стенам зданий и в каналах трубопроводов из чугунных канализационных труб	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах трубопроводов из чугунных канализационных труб диаметром: 100 мм
16-01-005-03	16-01-005	Прокладка по стенам зданий и в каналах трубопроводов из чугунных канализационных труб	ТРУБОПРОВОДЫ ИЗ ЧУГУННЫХ ТРУБ	100 м	Прокладка по стенам зданий и в каналах трубопроводов из чугунных канализационных труб диаметром: 150 мм
16-02-001-01	16-02-001	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб диаметром: 15 мм
16-02-001-02	16-02-001	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб диаметром: 20 мм
16-02-001-03	16-02-001	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб диаметром: 25 мм
16-02-001-04	16-02-001	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб диаметром: 32 мм
16-02-001-05	16-02-001	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб диаметром: 40 мм
16-02-001-06	16-02-001	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления из стальных водогазопроводных неоцинкованных труб диаметром: 50 мм
16-02-002-01	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 15 мм
16-02-002-02	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 20 мм
16-02-002-03	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 25 мм
16-02-002-04	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 32 мм
16-02-002-05	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 40 мм
16-02-002-06	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 50 мм
16-02-002-07	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 65 мм
16-02-002-08	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 80 мм
16-02-002-09	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 90 мм
16-02-002-10	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 100 мм
16-02-002-11	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 125 мм
16-02-002-12	16-02-002	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов водоснабжения из стальных водогазопроводных оцинкованных труб диаметром: 150 мм
16-02-003-01	16-02-003	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб диаметром: 15 мм
16-02-003-02	16-02-003	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб диаметром: 20 мм
16-02-003-03	16-02-003	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб диаметром: 25 мм
16-02-003-04	16-02-003	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб диаметром: 32 мм
16-02-003-05	16-02-003	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб диаметром: 40 мм
16-02-003-06	16-02-003	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов газоснабжения из стальных водогазопроводных неоцинкованных труб диаметром: 50 мм
16-02-004-01	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 50 мм
16-02-004-02	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 65 мм
16-02-004-03	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 80 мм
16-02-004-04	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 100 мм
16-02-004-05	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 125 мм
16-02-004-06	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 150 мм
16-02-004-07	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 200 мм
16-02-004-08	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 250 мм
16-02-004-09	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 300 мм
16-02-004-10	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 350 мм
16-02-004-11	16-02-004	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и газоснабжения из стальных бесшовных труб диаметром: 400 мм
16-02-005-01	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: до 40 мм
16-02-005-02	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 50 мм
16-02-005-03	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 65 мм
16-02-005-04	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 80 мм
16-02-005-05	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 100 мм
16-02-005-06	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 125 мм
16-02-005-07	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 150 мм
16-02-005-08	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 200 мм
16-02-005-09	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 250 мм
16-02-005-10	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 300 мм
16-02-005-11	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 350 мм
16-02-005-12	16-02-005	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов отопления и водоснабжения из стальных электросварных труб диаметром: 400 мм
16-02-006-01	16-02-006	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросв	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросварных труб диаметром: до 40 мм
16-02-006-02	16-02-006	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросв	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросварных труб диаметром: до 50 мм
16-02-006-03	16-02-006	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросв	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросварных труб диаметром: до 80 мм
16-02-006-04	16-02-006	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросв	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросварных труб диаметром: до 100 мм
16-02-006-05	16-02-006	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросв	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросварных труб диаметром: до 150 мм
16-02-006-06	16-02-006	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросв	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	100 м	Прокладка трубопроводов обвязки котлов, водонагревателей и насосов из стальных бесшовных и электросварных труб диаметром: до 200 мм
16-02-007-01	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 50 мм
16-02-007-02	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 65 мм
16-02-007-03	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 80 мм
16-02-007-04	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 100 мм
16-02-007-05	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 125 мм
16-02-007-06	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 150 мм
16-02-007-07	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 200 мм
16-02-007-08	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 250 мм
16-02-007-09	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 300 мм
16-02-007-10	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 350 мм
16-02-007-11	16-02-007	Установка фланцевых соединений на стальных трубопроводах	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	соединение	Установка фланцевых соединений на стальных трубопроводах диаметром: 400 мм
16-02-010-01	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	10 м	Изготовление элементов и сборка узлов стальных трубопроводов диаметром: 50 мм
16-02-010-02	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	10 м	Изготовление элементов и сборка узлов стальных трубопроводов диаметром: 80 мм
16-02-010-03	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	10 м	Изготовление элементов и сборка узлов стальных трубопроводов диаметром: 100 мм
16-02-010-04	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	10 м	Изготовление элементов и сборка узлов стальных трубопроводов диаметром: 150 мм
16-02-010-05	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	10 м	Изготовление элементов и сборка узлов стальных трубопроводов диаметром: 200 мм
16-02-010-06	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	10 м	Изготовление элементов и сборка узлов стальных трубопроводов диаметром: 250 мм
16-02-010-07	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	10 м	Изготовление элементов и сборка узлов стальных трубопроводов диаметром: 300 мм
16-02-010-08	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	10 м	Изготовление элементов и сборка узлов стальных трубопроводов диаметром: 400 мм
16-02-010-09	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	10 м	Изготовление элементов и сборка узлов стальных трубопроводов диаметром: 500 мм
16-02-010-10	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	стык	Добавлять на каждый последующий стык свыше одного, диаметр трубопровода: 50 мм
16-02-010-11	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	стык	Добавлять на каждый последующий стык свыше одного, диаметр трубопровода: 80 мм
16-02-010-12	16-02-010	Изготовление элементов и сборка узлов стальных трубопроводов	ТРУБОПРОВОДЫ ИЗ СТАЛЬНЫХ ТРУБ	стык	Добавлять на каждый последующий стык свыше одного, диаметр трубопровода: 100 мм
