norm_code	table_code	table_name	division	unit	norm_name
11-04-024-04	11-04-024	Разъемы штепсельные с разделкой и включением экранированного кабеля с экранированными жилами	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Разъемы штепсельные с разделкой и включением экранированного кабеля с экранированными жилами, сечение жилы до 1 мм2, количество подключаемых жил: 52 шт.
11-04-024-05	11-04-024	Разъемы штепсельные с разделкой и включением экранированного кабеля с экранированными жилами	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Разъемы штепсельные с разделкой и включением экранированного кабеля с экранированными жилами, сечение жилы до 1 мм2, количество подключаемых жил: 61 шт.
11-04-024-06	11-04-024	Разъемы штепсельные с разделкой и включением экранированного кабеля с экранированными жилами	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Разъемы штепсельные с разделкой и включением экранированного кабеля с экранированными жилами, сечение жилы до 1 мм2, количество подключаемых жил: 91 шт.
11-04-024-07	11-04-024	Разъемы штепсельные с разделкой и включением экранированного кабеля с экранированными жилами	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Разъемы штепсельные с разделкой и включением экранированного кабеля с экранированными жилами, сечение жилы до 1 мм2, количество подключаемых жил: 108 шт.
11-04-025-01	11-04-025	Кабель экранированный с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 1	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Конец экранированного кабеля с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 11-04-024), сечение жилы до 1 мм2, количество подключаемых жил: 14 шт.
11-04-025-02	11-04-025	Кабель экранированный с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 1	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Конец экранированного кабеля с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 11-04-024), сечение жилы до 1 мм2, количество подключаемых жил: 24 шт.
11-04-025-03	11-04-025	Кабель экранированный с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 1	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Конец экранированного кабеля с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 11-04-024), сечение жилы до 1 мм2, количество подключаемых жил: 37 шт.
11-04-025-04	11-04-025	Кабель экранированный с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 1	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Конец экранированного кабеля с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 11-04-024), сечение жилы до 1 мм2, количество подключаемых жил: 52 шт.
11-04-025-05	11-04-025	Кабель экранированный с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 1	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Конец экранированного кабеля с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 11-04-024), сечение жилы до 1 мм2, количество подключаемых жил: 61 шт.
11-04-025-06	11-04-025	Кабель экранированный с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 1	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Конец экранированного кабеля с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 11-04-024), сечение жилы до 1 мм2, количество подключаемых жил: 91 шт.
11-04-025-07	11-04-025	Кабель экранированный с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 1	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Конец экранированного кабеля с экранированными жилами, дополнительно подключаемый в разъем (к табл. ГЭСНм 11-04-024), сечение жилы до 1 мм2, количество подключаемых жил: 108 шт.
11-04-026-01	11-04-026	Разъемы штепсельные	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Разъемы штепсельные с разделкой и включением кабеля: с экранированными парами, емкость 5х2
11-04-026-02	11-04-026	Разъемы штепсельные	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Разъемы штепсельные с разделкой и включением кабеля: с экранированными парами, емкость 10х2
11-04-026-03	11-04-026	Разъемы штепсельные	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Разъемы штепсельные с разделкой и включением кабеля: радиочастотного коаксиального импульсного, диаметр оболочки до 6 мм
11-04-027-01	11-04-027	Кабель дополнительно подключаемый в штепсельный разъем (к табл. ГЭСНм 11-04-026)	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Конец кабеля дополнительно подключаемый в штепсельный разъем (к табл. ГЭСНм 11-04-026): с экранированными парами, емкость 5х2
11-04-027-02	11-04-027	Кабель дополнительно подключаемый в штепсельный разъем (к табл. ГЭСНм 11-04-026)	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Конец кабеля дополнительно подключаемый в штепсельный разъем (к табл. ГЭСНм 11-04-026): с экранированными парами, емкость 10х2
11-04-027-03	11-04-027	Кабель дополнительно подключаемый в штепсельный разъем (к табл. ГЭСНм 11-04-026)	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Конец кабеля дополнительно подключаемый в штепсельный разъем (к табл. ГЭСНм 11-04-026): радиочастотный коаксиальный импульсный, диаметр оболочки до 6 мм
11-04-028-01	11-04-028	Включение штепсельных разъемов в аппаратуру	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Включение в аппаратуру разъемов штепсельных, количество контактов в разъеме: до 14 шт.
11-04-028-02	11-04-028	Включение штепсельных разъемов в аппаратуру	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Включение в аппаратуру разъемов штепсельных, количество контактов в разъеме: до 24 шт.
11-04-028-03	11-04-028	Включение штепсельных разъемов в аппаратуру	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Включение в аппаратуру разъемов штепсельных, количество контактов в разъеме: до 37 шт.
11-04-028-04	11-04-028	Включение штепсельных разъемов в аппаратуру	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Включение в аппаратуру разъемов штепсельных, количество контактов в разъеме: до 52 шт.
11-04-028-05	11-04-028	Включение штепсельных разъемов в аппаратуру	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Включение в аппаратуру разъемов штепсельных, количество контактов в разъеме: до 61 шт.
11-04-028-06	11-04-028	Включение штепсельных разъемов в аппаратуру	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Включение в аппаратуру разъемов штепсельных, количество контактов в разъеме: до 91 шт.
11-04-028-07	11-04-028	Включение штепсельных разъемов в аппаратуру	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	шт	Включение в аппаратуру разъемов штепсельных, количество контактов в разъеме: до 108 шт.
11-04-029-01	11-04-029	Разные работы	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	м	Сборка кабеля многожильного в пластикатной трубке, внутренний диаметр трубки: до 10 мм
11-04-029-02	11-04-029	Разные работы	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	м	Сборка кабеля многожильного в пластикатной трубке, внутренний диаметр трубки: свыше 10 до 20 мм
11-04-029-03	11-04-029	Разные работы	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	м	Сборка кабеля многожильного в пластикатной трубке, внутренний диаметр трубки: свыше 20 до 30 мм
11-04-029-04	11-04-029	Разные работы	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	м	Сборка кабеля многожильного в пластикатной трубке, внутренний диаметр трубки: свыше 30 до 40 мм
11-04-029-05	11-04-029	Разные работы	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	м	Сборка кабеля многожильного в пластикатной трубке, внутренний диаметр трубки: свыше 40 до 50 мм
11-04-029-06	11-04-029	Разные работы	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	м	Сборка кабеля многожильного с надеванием экранной оплетки, внутренний диаметр трубки: до 10 мм
11-04-029-07	11-04-029	Разные работы	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	м	Сборка кабеля многожильного с надеванием экранной оплетки, внутренний диаметр трубки: свыше 10 до 20 мм
11-04-029-08	11-04-029	Разные работы	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	м	Сборка кабеля многожильного с надеванием экранной оплетки, внутренний диаметр трубки: свыше 20 до 30 мм
11-04-029-09	11-04-029	Разные работы	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	м	Сборка кабеля многожильного с надеванием экранной оплетки, внутренний диаметр трубки: свыше 30 до 40 мм
11-04-029-10	11-04-029	Разные работы	РАЗДЕЛКА КАБЕЛЕЙ И ПРОВОДОВ В РАЗЪЕМЫ	м	Сборка кабеля многожильного с надеванием экранной оплетки, внутренний диаметр трубки: свыше 40 до 50 мм
11-05-001-01	11-05-001	Механизмы исполнительные	МЕХАНИЗМЫ ИСПОЛНИТЕЛЬНЫЕ	шт	Механизм исполнительный, масса: до 20 кг
11-05-001-02	11-05-001	Механизмы исполнительные	МЕХАНИЗМЫ ИСПОЛНИТЕЛЬНЫЕ	шт	Механизм исполнительный, масса: до 50 кг
11-05-001-03	11-05-001	Механизмы исполнительные	МЕХАНИЗМЫ ИСПОЛНИТЕЛЬНЫЕ	шт	Механизм исполнительный, масса: до 100 кг
11-05-001-04	11-05-001	Механизмы исполнительные	МЕХАНИЗМЫ ИСПОЛНИТЕЛЬНЫЕ	шт	Механизм исполнительный, масса: до 200 кг
11-05-001-05	11-05-001	Механизмы исполнительные	МЕХАНИЗМЫ ИСПОЛНИТЕЛЬНЫЕ	шт	Механизм исполнительный, масса: до 300 кг
11-05-002-01	11-05-002	Узлы сочленения	МЕХАНИЗМЫ ИСПОЛНИТЕЛЬНЫЕ	шт	Узел сочленения для исполнительных механизмов, масса исполнительных механизмов: до 20 кг
11-05-002-02	11-05-002	Узлы сочленения	МЕХАНИЗМЫ ИСПОЛНИТЕЛЬНЫЕ	шт	Узел сочленения для исполнительных механизмов, масса исполнительных механизмов: до 200 кг
11-05-002-03	11-05-002	Узлы сочленения	МЕХАНИЗМЫ ИСПОЛНИТЕЛЬНЫЕ	шт	Узел сочленения для исполнительных механизмов, масса исполнительных механизмов: до 300 кг
11-06-001-01	11-06-001	Щиты и пульты		шт	Щиты и пульты, масса: до 50 кг
11-06-001-02	11-06-001	Щиты и пульты		шт	Щиты и пульты, масса: до 100 кг
11-06-001-03	11-06-001	Щиты и пульты		шт	Щиты и пульты, масса: до 150 кг
11-06-001-04	11-06-001	Щиты и пульты		шт	Щиты и пульты, масса: до 250 кг
11-06-001-05	11-06-001	Щиты и пульты		шт	Щиты и пульты, масса: до 350 кг
11-06-002-01	11-06-002	Проводки в щитах и пультах		100 м	Электрические проводки в щитах и пультах: шкафных и панельных
11-06-002-02	11-06-002	Проводки в щитах и пультах		100 м	Электрические проводки в щитах и пультах: малогабаритных
11-06-002-03	11-06-002	Проводки в щитах и пультах		100 м	Трубные проводки в щитах и пультах: из цветных металлов
11-06-002-04	11-06-002	Проводки в щитах и пультах		100 м	Трубные проводки в щитах и пультах: из стальных труб
11-06-002-05	11-06-002	Проводки в щитах и пультах		100 м	Трубные проводки в щитах и пультах: из пластмассовых труб
11-07-001-01	11-07-001	Вспомогательная аппаратура и вспомогательные устройства		шт	Сосуд влагоотделительный, разделительный, конденсационный, уравнительный
11-07-001-02	11-07-001	Вспомогательная аппаратура и вспомогательные устройства		шт	Блок питания воздухом
11-07-001-03	11-07-001	Вспомогательная аппаратура и вспомогательные устройства		узел	Узел обвязки приборов
11-07-001-04	11-07-001	Вспомогательная аппаратура и вспомогательные устройства		10 м	Прокладка капилляров манометрических приборов
11-07-001-05	11-07-001	Вспомогательная аппаратура и вспомогательные устройства		шт	Панели и переключатели измерительных цепей: резисторы и конденсаторы
11-08-001-01	11-08-001	Присоединение к приборам электрических проводок		100 шт	Присоединение к приборам концов жил электрических проводок под винт: с оконцеванием наконечником
11-08-001-02	11-08-001	Присоединение к приборам электрических проводок		100 шт	Присоединение к приборам концов жил электрических проводок под винт: с изготовлением колец
11-08-001-03	11-08-001	Присоединение к приборам электрических проводок		100 шт	Присоединение к приборам концов жил электрических проводок под винт: без изготовления колец с облуживанием
11-08-001-04	11-08-001	Присоединение к приборам электрических проводок		100 шт	Присоединение к приборам концов жил электрических проводок пайкой
11-08-002-01	11-08-002	Присоединение к приборам трубных проводок		10 шт	Присоединение к приборам трубных проводок: из водогазопроводных труб, диаметр условного прохода до 25 мм
11-08-002-02	11-08-002	Присоединение к приборам трубных проводок		10 шт	Присоединение к приборам трубных проводок: из водогазопроводных труб, диаметр условного прохода до 50 мм
11-08-002-03	11-08-002	Присоединение к приборам трубных проводок		10 шт	Присоединение к приборам трубных проводок: из стальных бесшовных труб, диаметр условного прохода до 10 мм
11-08-002-04	11-08-002	Присоединение к приборам трубных проводок		10 шт	Присоединение к приборам трубных проводок: из стальных бесшовных труб, диаметр условного прохода до 22 мм
11-08-002-05	11-08-002	Присоединение к приборам трубных проводок		10 шт	Присоединение к приборам трубных проводок: из пластмассовых и резиновых труб, диаметр до 10 мм
11-08-002-06	11-08-002	Присоединение к приборам трубных проводок		10 шт	Присоединение к приборам трубных проводок: из пластмассовых и резиновых труб, диаметр до 22 мм
11-08-002-07	11-08-002	Присоединение к приборам трубных проводок		10 шт	Присоединение к приборам трубных проводок: из труб цветных металлов, наружный диаметр до 10 мм
